radius, weight, alpha
0.0975481, 0.0237269, 282.843
0.0972733, 0.0237269, 282.843
0.114107, 0.0330921, 282.843
0.0415389, 0.0330921, 282.843
0.101665, 0.0333746, 282.843
0.106028, 0.0333746, 282.843
0.104178, 0.0384843, 282.843
0.113003, 0.0384843, 282.843
0.100312, 0.0255856, 282.843
0.0680552, 0.0255856, 282.843
0.120357, 0.03176, 282.843
0.0441186, 0.03176, 282.843
0.113544, 0.0309208, 282.843
0.100546, 0.0309208, 282.843
0.101564, 0.0309318, 282.843
0.099214, 0.0309318, 282.843
0.0883854, 0.0236566, 282.843
0.0717686, 0.0236566, 282.843
0.112739, 0.028532, 282.843
0.0565082, 0.028532, 282.843
0.0973807, 0.0276597, 282.843
0.0929887, 0.0276597, 282.843
0.0851215, 0.021676, 282.843
0.104775, 0.021676, 282.843
0.109119, 0.032735, 282.843
0.0600407, 0.032735, 282.843
0.101728, 0.0218296, 282.843
0.101961, 0.0218296, 282.843
0.100694, 0.0323231, 282.843
0.0915886, 0.0323231, 282.843
0.0330463, 0.0310423, 282.843
0.113792, 0.0310423, 282.843
0.0886804, 0.0319756, 282.843
0.0971926, 0.0319756, 282.843
0.0673789, 0.0243957, 282.843
0.110652, 0.0243957, 282.843
0.113445, 0.021814, 282.843
0.103978, 0.021814, 282.843
0.0535928, 0.0291769, 282.843
0.106872, 0.0291769, 282.843
0.0418442, 0.0303773, 282.843
0.126228, 0.0303773, 282.843
0.0742789, 0.0297448, 282.843
0.100618, 0.0297448, 282.843
0.0406757, 0.0292785, 282.843
0.0959, 0.0292785, 282.843
0.0537225, 0.0290193, 282.843
0.1171, 0.0290193, 282.843
0.113815, 0.0293422, 282.843
0.0970806, 0.0293422, 282.843
0.0815655, 0.0230014, 282.843
0.101906, 0.0230014, 282.843
0.0427722, 0.0268849, 282.843
0.116516, 0.0268849, 282.843
0.101002, 0.026982, 282.843
0.101632, 0.026982, 282.843
0.0825569, 0.0357419, 282.843
0.0917772, 0.0357419, 282.843
0.101528, 0.0249252, 282.843
0.105842, 0.0249252, 282.843
0.0999362, 0.026972, 282.843
0.0964781, 0.026972, 282.843
0.0973799, 0.0274247, 282.843
0.110994, 0.0274247, 282.843
0.068335, 0.0246191, 282.843
0.0971502, 0.0246191, 282.843
0.0990731, 0.024072, 282.843
0.0998052, 0.024072, 282.843
0.0856915, 0.0284921, 282.843
0.0982246, 0.0284921, 282.843
0.105733, 0.037029, 282.843
0.0989444, 0.037029, 282.843
0.101922, 0.0357287, 282.843
0.103162, 0.0357287, 282.843
0.101147, 0.0293417, 282.843
0.0968129, 0.0293417, 282.843
0.0663834, 0.021118, 282.843
0.0908997, 0.021118, 282.843
0.0601812, 0.0350985, 282.843
0.100309, 0.0350985, 282.843
0.0916552, 0.0287646, 282.843
0.0720202, 0.0287646, 282.843
0.0644272, 0.0349493, 282.843
0.0941909, 0.0349493, 282.843
0.0943652, 0.0285378, 282.843
0.0923558, 0.0285378, 282.843
0.0800586, 0.021851, 282.843
0.103828, 0.021851, 282.843
0.0692105, 0.0269202, 282.843
0.0959038, 0.0269202, 282.843
0.0926398, 0.0295055, 282.843
0.0957999, 0.0295055, 282.843
0.105793, 0.0300025, 282.843
0.0977623, 0.0300025, 282.843
0.0556517, 0.022082, 282.843
0.102406, 0.022082, 282.843
0.0998905, 0.03184, 282.843
0.0677448, 0.03184, 282.843
0.0520611, 0.028652, 282.843
0.117307, 0.028652, 282.843
0.0979128, 0.0286702, 282.843
0.0937448, 0.0286702, 282.843
0.100241, 0.032941, 282.843
0.0966568, 0.032941, 282.843
0.0980428, 0.0282941, 282.843
0.0509219, 0.0282941, 282.843
0.0989926, 0.0375049, 282.843
0.0966664, 0.0375049, 282.843
0.0952309, 0.0294754, 282.843
0.0980552, 0.0294754, 282.843
0.125991, 0.0318308, 282.843
0.0401575, 0.0318308, 282.843
0.111759, 0.0301216, 282.843
0.109275, 0.0301216, 282.843
0.107636, 0.0350259, 282.843
0.0557858, 0.0350259, 282.843
0.0928484, 0.0275489, 282.843
0.0965894, 0.0275489, 282.843
0.0921103, 0.0301172, 282.843
0.086219, 0.0301172, 282.843
0.0992593, 0.027788, 282.843
0.0847104, 0.027788, 282.843
0.0966982, 0.0337083, 282.843
0.104612, 0.0337083, 282.843
0.099053, 0.0316753, 282.843
0.0969378, 0.0316753, 282.843
0.0989268, 0.0349257, 282.843
0.0921367, 0.0349257, 282.843
0.0843757, 0.0341293, 282.843
0.0880635, 0.0341293, 282.843
0.0718142, 0.0268204, 282.843
0.0916473, 0.0268204, 282.843
0.114704, 0.0309487, 282.843
0.103943, 0.0309487, 282.843
0.0608793, 0.0339676, 282.843
0.0916714, 0.0339676, 282.843
0.0718097, 0.027924, 282.843
0.103183, 0.027924, 282.843
0.105325, 0.0301102, 282.843
0.0959969, 0.0301102, 282.843
0.104012, 0.0266331, 282.843
0.0970272, 0.0266331, 282.843
0.0645917, 0.0277283, 282.843
0.100727, 0.0277283, 282.843
0.0957896, 0.0277368, 282.843
0.0998556, 0.0277368, 282.843
0.0970132, 0.0278915, 282.843
0.0942198, 0.0278915, 282.843
0.0647171, 0.0303752, 282.843
0.0967365, 0.0303752, 282.843
0.111827, 0.0295639, 282.843
0.127914, 0.0295639, 282.843
0.0635113, 0.0212286, 282.843
0.0877901, 0.0212286, 282.843
0.088962, 0.0235608, 282.843
0.0912538, 0.0235608, 282.843
0.105259, 0.0293074, 282.843
0.116295, 0.0293074, 282.843
0.11234, 0.0263309, 282.843
0.129149, 0.0263309, 282.843
0.103851, 0.0354055, 282.843
0.103601, 0.0354055, 282.843
0.118517, 0.0258533, 282.843
0.0450295, 0.0258533, 282.843
0.0980786, 0.0325859, 282.843
0.0916514, 0.0325859, 282.843
0.0936554, 0.0322322, 282.843
0.0961988, 0.0322322, 282.843
0.0963941, 0.0308929, 282.843
