radius, weight, alpha
0.0955764, 0.0238414, 282.843
0.0937339, 0.0238414, 282.843
0.112771, 0.0303331, 282.843
0.0587898, 0.0303331, 282.843
0.106302, 0.0331928, 282.843
0.111033, 0.0331928, 282.843
0.102777, 0.0384438, 282.843
0.110536, 0.0384438, 282.843
0.108032, 0.0255544, 282.843
0.0538311, 0.0255544, 282.843
0.125576, 0.0270641, 282.843
0.0433533, 0.0270641, 282.843
0.0911272, 0.0309035, 282.843
0.100587, 0.0309035, 282.843
0.0998686, 0.0309991, 282.843
0.0978831, 0.0309991, 282.843
0.0847115, 0.0329595, 282.843
0.0714937, 0.0329595, 282.843
0.12166, 0.0279252, 282.843
0.0512163, 0.0279252, 282.843
0.0932225, 0.0284944, 282.843
0.0851054, 0.0284944, 282.843
0.103286, 0.0231197, 282.843
0.0565251, 0.0231197, 282.843
0.0989951, 0.0335298, 282.843
0.0568116, 0.0335298, 282.843
0.0957687, 0.0222133, 282.843
0.0882015, 0.0222133, 282.843
0.0979733, 0.0325855, 282.843
0.0917209, 0.0325855, 282.843
0.0326004, 0.0310293, 282.843
0.113733, 0.0310293, 282.843
0.0883724, 0.0325078, 282.843
0.0972694, 0.0325078, 282.843
0.0625338, 0.0231897, 282.843
0.100316, 0.0231897, 282.843
0.10631, 0.0222129, 282.843
0.10231, 0.0222129, 282.843
0.0452681, 0.0341332, 282.843
0.11031, 0.0341332, 282.843
0.0428766, 0.0296818, 282.843
0.123972, 0.0296818, 282.843
0.0702228, 0.0284939, 282.843
0.100652, 0.0284939, 282.843
0.0538176, 0.0218836, 282.843
0.09742, 0.0218836, 282.843
0.0518037, 0.0283054, 282.843
0.116405, 0.0283054, 282.843
0.0875569, 0.0275024, 282.843
0.0929769, 0.0275024, 282.843
0.0781848, 0.0233425, 282.843
0.0983544, 0.0233425, 282.843
0.0438937, 0.0272166, 282.843
0.116676, 0.0272166, 282.843
0.103801, 0.0270468, 282.843
0.104436, 0.0270468, 282.843
0.0794347, 0.0350649, 282.843
0.0874243, 0.0350649, 282.843
0.0995847, 0.0250617, 282.843
0.101541, 0.0250617, 282.843
0.0953957, 0.0270189, 282.843
0.0936249, 0.0270189, 282.843
0.0984601, 0.027739, 282.843
0.115387, 0.027739, 282.843
0.0660352, 0.0258312, 282.843
0.0934129, 0.0258312, 282.843
0.0993169, 0.0239969, 282.843
0.0984143, 0.0239969, 282.843
0.0792736, 0.0272723, 282.843
0.0978622, 0.0272723, 282.843
0.0999914, 0.0372843, 282.843
0.0944963, 0.0372843, 282.843
0.0813329, 0.0213113, 282.843
0.0640713, 0.0213113, 282.843
0.100291, 0.0360581, 282.843
0.0987875, 0.0360581, 282.843
0.100144, 0.0297782, 282.843
0.0974137, 0.0297782, 282.843
0.0672721, 0.0235849, 282.843
0.0883016, 0.0235849, 282.843
0.0596155, 0.0354847, 282.843
0.0984782, 0.0354847, 282.843
0.0857589, 0.0303532, 282.843
0.0722641, 0.0303532, 282.843
0.0647364, 0.0344366, 282.843
0.098483, 0.0344366, 282.843
0.0948961, 0.0285811, 282.843
0.0908189, 0.0285811, 282.843
0.0962775, 0.0228417, 282.843
0.117743, 0.0228417, 282.843
0.0703131, 0.026964, 282.843
0.0929469, 0.026964, 282.843
0.0904264, 0.02952, 282.843
0.0943365, 0.02952, 282.843
0.100641, 0.0376267, 282.843
0.106046, 0.0376267, 282.843
0.0615388, 0.0234651, 282.843
0.100919, 0.0234651, 282.843
0.100297, 0.0324196, 282.843
0.076792, 0.0324196, 282.843
0.0422706, 0.0265121, 282.843
0.127769, 0.0265121, 282.843
0.098793, 0.0296261, 282.843
0.107042, 0.0296261, 282.843
0.0982511, 0.033271, 282.843
0.0974543, 0.033271, 282.843
0.096165, 0.0280076, 282.843
0.0479157, 0.0280076, 282.843
0.0983934, 0.0374399, 282.843
0.0962819, 0.0374399, 282.843
0.100791, 0.0258214, 282.843
0.108918, 0.0258214, 282.843
0.0918013, 0.0296606, 282.843
0.0951345, 0.0296606, 282.843
0.127888, 0.026782, 282.843
0.0405995, 0.026782, 282.843
0.110906, 0.0305707, 282.843
0.108184, 0.0305707, 282.843
0.104182, 0.0365215, 282.843
0.0550678, 0.0365215, 282.843
0.0905927, 0.0269552, 282.843
0.09248, 0.0269552, 282.843
0.0888102, 0.0305938, 282.843
0.0841002, 0.0305938, 282.843
0.107421, 0.0259555, 282.843
0.0821891, 0.0259555, 282.843
0.0965667, 0.033985, 282.843
0.104019, 0.033985, 282.843
0.0975758, 0.0317297, 282.843
0.0936737, 0.0317297, 282.843
0.0985342, 0.0353088, 282.843
0.0924258, 0.0353088, 282.843
0.0841898, 0.0337069, 282.843
0.0867289, 0.0337069, 282.843
0.0691884, 0.0265571, 282.843
0.0923706, 0.0265571, 282.843
0.105315, 0.029406, 282.843
0.109119, 0.029406, 282.843
0.0655183, 0.0269717, 282.843
0.091296, 0.0269717, 282.843
0.0754923, 0.0273716, 282.843
0.101527, 0.0273716, 282.843
0.10398, 0.0291262, 282.843
0.0964652, 0.0291262, 282.843
0.102835, 0.0264478, 282.843
0.0963941, 0.0264478, 282.843
0.0611538, 0.0264515, 282.843
0.105665, 0.0264515, 282.843
0.0955283, 0.0280406, 282.843
0.103854, 0.0280406, 282.843
0.0954468, 0.0279245, 282.843
0.093845, 0.0279245, 282.843
0.0657857, 0.0295153, 282.843
0.0959629, 0.0295153, 282.843
0.10599, 0.0299255, 282.843
0.126014, 0.0299255, 282.843
0.0648147, 0.023334, 282.843
0.0862152, 0.023334, 282.843
0.0890766, 0.0231006, 282.843
0.0913687, 0.0231006, 282.843
0.105573, 0.02986, 282.843
0.121327, 0.02986, 282.843
0.112162, 0.0263053, 282.843
0.119609, 0.0263053, 282.843
0.102581, 0.0355056, 282.843
0.101882, 0.0355056, 282.843
0.115751, 0.0259996, 282.843
0.0778225, 0.0259996, 282.843
0.095632, 0.0327628, 282.843
0.0909727, 0.0327628, 282.843
0.0911156, 0.032265, 282.843
0.0932807, 0.032265, 282.843
0.0907703, 0.0306207, 282.843
0.0895748, 0.0306207, 282.843
0.105906, 0.0298656, 282.843
0.107568, 0.0298656, 282.843
0.0987903, 0.0262485, 282.843
0.103497, 0.0262485, 282.843
0.102024, 0.0311389, 282.843
0.108263, 0.0311389, 282.843
0.11609, 0.0293925, 282.843
0.0442711, 0.0293925, 282.843
0.123092, 0.0298285, 282.843
0.0244069, 0.0298285, 282.843
0.0974495, 0.0258618, 282.843
0.101456, 0.0258618, 282.843
0.0743597, 0.0310752, 282.843
0.0699516, 0.0310752, 282.843
0.0996804, 0.0321901, 282.843
0.106751, 0.0321901, 282.843
0.102973, 0.0287215, 282.843
0.0982466, 0.0287215, 282.843
0.0885015, 0.0294038, 282.843
0.0887893, 0.0294038, 282.843
0.117325, 0.0263062, 282.843
0.0394672, 0.0263062, 282.843
0.105822, 0.0280272, 282.843
0.0837353, 0.0280272, 282.843
0.127926, 0.0297151, 282.843
0.122202, 0.0297151, 282.843
0.091474, 0.0301317, 282.843
0.0882025, 0.0301317, 282.843
0.0850474, 0.0303934, 282.843
