radius, weight, alpha
0.0979282, 0.0236648, 282.843
0.0952466, 0.0236648, 282.843
0.10693, 0.025359, 282.843
0.0580527, 0.025359, 282.843
0.104329, 0.0333543, 282.843
0.103915, 0.0333543, 282.843
0.103935, 0.0290151, 282.843
0.108655, 0.0290151, 282.843
0.103339, 0.0265901, 282.843
0.0789287, 0.0265901, 282.843
0.093017, 0.0366732, 282.843
0.0709774, 0.0366732, 282.843
0.0990073, 0.0297813, 282.843
0.102515, 0.0297813, 282.843
0.10394, 0.0310663, 282.843
0.0981066, 0.0310663, 282.843
0.0935841, 0.0255042, 282.843
0.0819957, 0.0255042, 282.843
0.115503, 0.0264228, 282.843
0.097305, 0.0264228, 282.843
0.103574, 0.0262983, 282.843
0.10151, 0.0262983, 282.843
0.11857, 0.0334512, 282.843
0.0431575, 0.0334512, 282.843
0.100109, 0.0217042, 282.843
0.101814, 0.0217042, 282.843
0.10288, 0.0324818, 282.843
0.0939985, 0.0324818, 282.843
0.0334981, 0.0288351, 282.843
0.112087, 0.0288351, 282.843
0.0925792, 0.0305829, 282.843
0.0998899, 0.0305829, 282.843
0.0395892, 0.0309029, 282.843
0.119132, 0.0309029, 282.843
0.0581092, 0.0240469, 282.843
0.099583, 0.0240469, 282.843
0.06021, 0.0265607, 282.843
0.0977427, 0.0265607, 282.843
0.0448719, 0.0280421, 282.843
0.11875, 0.0280421, 282.843
0.0858318, 0.0314574, 282.843
0.0999769, 0.0314574, 282.843
0.0350514, 0.0252449, 282.843
0.114885, 0.0252449, 282.843
0.0501724, 0.0339612, 282.843
0.120043, 0.0339612, 282.843
0.104487, 0.0296215, 282.843
0.0976673, 0.0296215, 282.843
0.0796567, 0.0207428, 282.843
0.100052, 0.0207428, 282.843
0.0433174, 0.0248818, 282.843
0.115693, 0.0248818, 282.843
0.0953981, 0.0268023, 282.843
0.100813, 0.0268023, 282.843
0.0896946, 0.0368986, 282.843
0.107077, 0.0368986, 282.843
0.103967, 0.0246529, 282.843
0.105409, 0.0246529, 282.843
0.10103, 0.0269771, 282.843
0.0996373, 0.0269771, 282.843
0.10704, 0.0241944, 282.843
0.102053, 0.0241944, 282.843
0.0689405, 0.027542, 282.843
0.09769, 0.027542, 282.843
0.0977199, 0.0241664, 282.843
0.100201, 0.0241664, 282.843
0.0801792, 0.0263715, 282.843
0.105081, 0.0263715, 282.843
0.107913, 0.0365272, 282.843
0.107325, 0.0365272, 282.843
0.104403, 0.0352508, 282.843
0.104583, 0.0352508, 282.843
0.105133, 0.0292322, 282.843
0.107595, 0.0292322, 282.843
0.0589786, 0.0325299, 282.843
0.103023, 0.0325299, 282.843
0.106407, 0.0254711, 282.843
0.0584466, 0.0254711, 282.843
0.0691709, 0.0349719, 282.843
0.0984928, 0.0349719, 282.843
0.0966374, 0.0286722, 282.843
0.0941314, 0.0286722, 282.843
0.112034, 0.0289633, 282.843
0.102764, 0.0289633, 282.843
0.0681265, 0.028058, 282.843
0.102969, 0.028058, 282.843
0.0894455, 0.0291616, 282.843
0.0968034, 0.0291616, 282.843
0.118044, 0.030479, 282.843
0.106052, 0.030479, 282.843
0.0979578, 0.0304636, 282.843
0.0643113, 0.0304636, 282.843
0.0699807, 0.0277876, 282.843
0.105464, 0.0277876, 282.843
0.107223, 0.0271091, 282.843
0.108509, 0.0271091, 282.843
0.102933, 0.0322476, 282.843
0.0989557, 0.0322476, 282.843
0.103354, 0.0290703, 282.843
0.0551309, 0.0290703, 282.843
0.1021, 0.0375784, 282.843
0.0992333, 0.0375784, 282.843
0.10291, 0.0287717, 282.843
0.104987, 0.0287717, 282.843
0.107517, 0.0240055, 282.843
0.0590353, 0.0240055, 282.843
