radius, weight, alpha
0.0926949, 0.0239432, 282.843
0.0891119, 0.0239432, 282.843
0.129262, 0.0346469, 282.843
0.0635926, 0.0346469, 282.843
0.119879, 0.0332815, 282.843
0.119241, 0.0332815, 282.843
0.0991078, 0.038306, 282.843
0.103767, 0.038306, 282.843
0.110241, 0.0272364, 282.843
0.0854128, 0.0272364, 282.843
0.122393, 0.0295814, 282.843
0.0344807, 0.0295814, 282.843
0.139614, 0.0329921, 282.843
0.119947, 0.0329921, 282.843
0.0949282, 0.0310194, 282.843
0.0939334, 0.0310194, 282.843
0.0826847, 0.0259917, 282.843
0.0653518, 0.0259917, 282.843
0.0790543, 0.0323257, 282.843
0.0768782, 0.0323257, 282.843
0.115723, 0.0254504, 282.843
0.0562714, 0.0254504, 282.843
0.0881061, 0.0309899, 282.843
0.0795792, 0.0309899, 282.843
0.102481, 0.0321774, 282.843
0.0423236, 0.0321774, 282.843
0.0948035, 0.0332258, 282.843
0.0826975, 0.0332258, 282.843
0.0893539, 0.0248614, 282.843
0.0429295, 0.0248614, 282.843
0.0933671, 0.032921, 282.843
0.0880262, 0.032921, 282.843
0.0304301, 0.0294784, 282.843
0.115237, 0.0294784, 282.843
0.0836013, 0.0326248, 282.843
0.10361, 0.0326248, 282.843
0.0660613, 0.0322924, 282.843
0.0890298, 0.0322924, 282.843
0.0912509, 0.0232273, 282.843
0.0897221, 0.0232273, 282.843
0.0314078, 0.0282348, 282.843
0.113372, 0.0282348, 282.843
0.0423876, 0.0317165, 282.843
0.11961, 0.0317165, 282.843
0.0693042, 0.0262878, 282.843
0.105884, 0.0262878, 282.843
0.0548632, 0.0257648, 282.843
0.0892798, 0.0257648, 282.843
0.0492817, 0.0287369, 282.843
0.115225, 0.0287369, 282.843
0.0571055, 0.0334452, 282.843
0.086259, 0.0334452, 282.843
0.0770147, 0.0239167, 282.843
0.0987971, 0.0239167, 282.843
0.0439463, 0.0261291, 282.843
0.117066, 0.0261291, 282.843
0.105856, 0.0270955, 282.843
0.109646, 0.0270955, 282.843
0.0756841, 0.0338488, 282.843
0.085063, 0.0338488, 282.843
0.0914059, 0.0253266, 282.843
0.0908168, 0.0253266, 282.843
0.0889867, 0.0273693, 282.843
0.0872059, 0.0273693, 282.843
0.104975, 0.0289299, 282.843
0.120175, 0.0289299, 282.843
0.0667224, 0.0277603, 282.843
0.0874411, 0.0277603, 282.843
0.0998708, 0.023968, 282.843
0.0985479, 0.023968, 282.843
0.0782512, 0.0350113, 282.843
0.105637, 0.0350113, 282.843
0.0930132, 0.0377327, 282.843
0.089113, 0.0377327, 282.843
0.0819355, 0.0252486, 282.843
0.0860578, 0.0252486, 282.843
0.0847479, 0.0244193, 282.843
0.0649703, 0.0244193, 282.843
0.095076, 0.0363087, 282.843
0.091817, 0.0363087, 282.843
0.0955814, 0.0303367, 282.843
0.0910219, 0.0303367, 282.843
0.0678563, 0.0270967, 282.843
0.0829133, 0.0270967, 282.843
0.0527715, 0.0351423, 282.843
0.0962704, 0.0351423, 282.843
0.0775285, 0.0251907, 282.843
0.0715168, 0.0251907, 282.843
0.0586633, 0.0353208, 282.843
0.101597, 0.0353208, 282.843
0.0878036, 0.028562, 282.843
0.08614, 0.028562, 282.843
0.0867731, 0.0266491, 282.843
0.11365, 0.0266491, 282.843
0.0677706, 0.0292623, 282.843
0.0834242, 0.0292623, 282.843
0.0806928, 0.0301919, 282.843
0.0873659, 0.0301919, 282.843
0.0916812, 0.0367358, 282.843
0.0989064, 0.0367358, 282.843
0.0642275, 0.0263272, 282.843
0.0895563, 0.0263272, 282.843
0.0355046, 0.023527, 282.843
0.119261, 0.023527, 282.843
0.0848243, 0.0224963, 282.843
0.0920069, 0.0224963, 282.843
0.102825, 0.0309677, 282.843
0.066562, 0.0309677, 282.843
0.0344686, 0.0268654, 282.843
0.122933, 0.0268654, 282.843
0.102981, 0.0286626, 282.843
0.117021, 0.0286626, 282.843
0.0926815, 0.0331502, 282.843
0.108092, 0.0331502, 282.843
0.099853, 0.0253594, 282.843
0.0511949, 0.0253594, 282.843
0.095311, 0.0373928, 282.843
0.0960193, 0.0373928, 282.843
0.104451, 0.0257865, 282.843
0.111441, 0.0257865, 282.843
0.0912114, 0.0305067, 282.843
0.0893199, 0.0305067, 282.843
0.142096, 0.0360255, 282.843
0.0295051, 0.0360255, 282.843
0.105858, 0.0312769, 282.843
0.106691, 0.0312769, 282.843
0.107393, 0.0310364, 282.843
0.0515171, 0.0310364, 282.843
0.0827033, 0.0253965, 282.843
0.0887735, 0.0253965, 282.843
0.0816435, 0.031441, 282.843
0.0785498, 0.031441, 282.843
0.112689, 0.0264163, 282.843
0.0471632, 0.0264163, 282.843
0.0971161, 0.03446, 282.843
0.0973814, 0.03446, 282.843
0.0863293, 0.0318286, 282.843
0.0846496, 0.0318286, 282.843
0.0967884, 0.0359111, 282.843
0.0879284, 0.0359111, 282.843
0.0845371, 0.0332794, 282.843
0.0825946, 0.0332794, 282.843
0.0645531, 0.0279294, 282.843
0.0917056, 0.0279294, 282.843
0.0971936, 0.0290563, 282.843
0.100679, 0.0290563, 282.843
0.0694745, 0.0310324, 282.843
0.0879899, 0.0310324, 282.843
0.076662, 0.0259929, 282.843
0.102105, 0.0259929, 282.843
0.0992848, 0.0294262, 282.843
0.0955171, 0.0294262, 282.843
0.0752258, 0.0268438, 282.843
0.108835, 0.0268438, 282.843
0.097569, 0.0263663, 282.843
