radius, weight, alpha
0.0979594, 0.0236916, 282.843
0.0983525, 0.0236916, 282.843
0.112903, 0.0237779, 282.843
0.0421962, 0.0237779, 282.843
0.0999706, 0.0334496, 282.843
0.103993, 0.0334496, 282.843
0.104737, 0.0384218, 282.843
0.112445, 0.0384218, 282.843
0.0977847, 0.0261194, 282.843
0.069194, 0.0261194, 282.843
0.115064, 0.0329721, 282.843
0.0475097, 0.0329721, 282.843
0.110683, 0.0309513, 282.843
0.100507, 0.0309513, 282.843
0.102326, 0.0308936, 282.843
0.0996649, 0.0308936, 282.843
0.0884876, 0.0238852, 282.843
0.0717837, 0.0238852, 282.843
0.110251, 0.0281541, 282.843
0.0629565, 0.0281541, 282.843
0.0982735, 0.0273561, 282.843
0.0947912, 0.0273561, 282.843
0.0837498, 0.0214918, 282.843
0.104995, 0.0214918, 282.843
0.111598, 0.032235, 282.843
0.0613419, 0.032235, 282.843
0.102265, 0.0217866, 282.843
0.101986, 0.0217866, 282.843
0.101138, 0.0323902, 282.843
0.0909004, 0.0323902, 282.843
0.0332887, 0.0309735, 282.843
0.113649, 0.0309735, 282.843
0.0885371, 0.0316953, 282.843
0.0976436, 0.0316953, 282.843
0.0678991, 0.02438, 282.843
0.111424, 0.02438, 282.843
0.114805, 0.0213415, 282.843
0.102667, 0.0213415, 282.843
0.05974, 0.0266393, 282.843
0.106128, 0.0266393, 282.843
0.0419575, 0.0309339, 282.843
0.124628, 0.0309339, 282.843
0.0785156, 0.0303161, 282.843
0.100946, 0.0303161, 282.843
0.0401654, 0.0294887, 282.843
0.0950377, 0.0294887, 282.843
0.0541583, 0.0293627, 282.843
0.116979, 0.0293627, 282.843
0.114402, 0.0293727, 282.843
0.0980939, 0.0293727, 282.843
0.0834827, 0.0229251, 282.843
0.103179, 0.0229251, 282.843
0.042119, 0.0266116, 282.843
0.116287, 0.0266116, 282.843
0.0993411, 0.0269623, 282.843
0.100941, 0.0269623, 282.843
0.0837461, 0.0359393, 282.843
0.0926163, 0.0359393, 282.843
0.101925, 0.0248594, 282.843
0.10561, 0.0248594, 282.843
0.100713, 0.0269681, 282.843
0.0973034, 0.0269681, 282.843
0.0975802, 0.0273324, 282.843
0.107038, 0.0273324, 282.843
0.0684522, 0.0241022, 282.843
0.0981432, 0.0241022, 282.843
0.0989274, 0.0240949, 282.843
0.100097, 0.0240949, 282.843
0.091239, 0.0289496, 282.843
0.0982461, 0.0289496, 282.843
0.106985, 0.0369896, 282.843
0.1009, 0.0369896, 282.843
0.102876, 0.0356577, 282.843
0.104916, 0.0356577, 282.843
0.100466, 0.0293474, 282.843
0.0957892, 0.0293474, 282.843
0.0603868, 0.0349344, 282.843
0.101275, 0.0349344, 282.843
0.0945215, 0.0279973, 282.843
0.0725129, 0.0279973, 282.843
0.064614, 0.0344243, 282.843
0.0938441, 0.0344243, 282.843
0.0943107, 0.0284883, 282.843
0.0924638, 0.0284883, 282.843
0.0824443, 0.0214608, 282.843
0.103022, 0.0214608, 282.843
0.0678561, 0.0264033, 282.843
0.0973052, 0.0264033, 282.843
0.0936408, 0.0295844, 282.843
0.0962086, 0.0295844, 282.843
0.0989328, 0.0307022, 282.843
0.0955475, 0.0307022, 282.843
0.0526625, 0.0216938, 282.843
0.102164, 0.0216938, 282.843
0.100138, 0.031965, 282.843
0.0697013, 0.031965, 282.843
0.0525304, 0.028696, 282.843
0.118585, 0.028696, 282.843
0.0985345, 0.0284325, 282.843
0.0962866, 0.0284325, 282.843
0.10106, 0.0328103, 282.843
0.0968738, 0.0328103, 282.843
0.0992758, 0.0283227, 282.843
0.0510085, 0.0283227, 282.843
0.0983187, 0.037561, 282.843
0.0963657, 0.037561, 282.843
0.0960266, 0.029411, 282.843
0.0990366, 0.029411, 282.843
0.127088, 0.0338851, 282.843
0.0394919, 0.0338851, 282.843
0.110979, 0.029866, 282.843
0.10988, 0.029866, 282.843
0.110822, 0.0330641, 282.843
0.0547014, 0.0330641, 282.843
0.0939629, 0.0276731, 282.843
0.0981959, 0.0276731, 282.843
0.0934124, 0.0301009, 282.843
0.0870444, 0.0301009, 282.843
0.0991907, 0.0286574, 282.843
0.0838101, 0.0286574, 282.843
0.0970522, 0.0335487, 282.843
0.105141, 0.0335487, 282.843
0.0999011, 0.0316475, 282.843
