radius, weight, alpha
0.0967766, 0.0237843, 282.843
0.0956099, 0.0237843, 282.843
0.114482, 0.0317234, 282.843
0.0508528, 0.0317234, 282.843
0.104117, 0.0332797, 282.843
0.10862, 0.0332797, 282.843
0.103439, 0.0384792, 282.843
0.111552, 0.0384792, 282.843
0.104468, 0.0252013, 282.843
0.0654735, 0.0252013, 282.843
0.125509, 0.0294519, 282.843
0.0437772, 0.0294519, 282.843
0.100081, 0.0306836, 282.843
0.100174, 0.0306836, 282.843
0.100666, 0.0309695, 282.843
0.0986795, 0.0309695, 282.843
0.0867101, 0.0332534, 282.843
0.0713363, 0.0332534, 282.843
0.116235, 0.0285346, 282.843
0.0525746, 0.0285346, 282.843
0.0958237, 0.0280568, 282.843
0.0914076, 0.0280568, 282.843
0.0912939, 0.0222807, 282.843
0.105113, 0.0222807, 282.843
0.104385, 0.0330956, 282.843
0.058367, 0.0330956, 282.843
0.0987005, 0.0221134, 282.843
0.106285, 0.0221134, 282.843
0.0997961, 0.0324087, 282.843
0.0923878, 0.0324087, 282.843
0.0329639, 0.031125, 282.843
0.113741, 0.031125, 282.843
0.0886791, 0.0322414, 282.843
0.09709, 0.0322414, 282.843
0.0650241, 0.023897, 282.843
0.10633, 0.023897, 282.843
0.11407, 0.021972, 282.843
0.105032, 0.021972, 282.843
0.0495449, 0.0316814, 282.843
0.109056, 0.0316814, 282.843
0.0421694, 0.0298641, 282.843
0.125442, 0.0298641, 282.843
0.0711852, 0.0290703, 282.843
0.100361, 0.0290703, 282.843
0.0444158, 0.0297834, 282.843
0.0976914, 0.0297834, 282.843
0.053552, 0.0286915, 282.843
0.116851, 0.0286915, 282.843
0.113918, 0.0290329, 282.843
0.0942231, 0.0290329, 282.843
0.0777939, 0.0229133, 282.843
0.0999956, 0.0229133, 282.843
0.0433358, 0.027107, 282.843
0.116288, 0.027107, 282.843
0.103099, 0.0270099, 282.843
0.102596, 0.0270099, 282.843
0.0807908, 0.0354413, 282.843
0.0906353, 0.0354413, 282.843
0.100884, 0.0250074, 282.843
0.102777, 0.0250074, 282.843
0.0982029, 0.0269878, 282.843
0.0951456, 0.0269878, 282.843
0.0993944, 0.027503, 282.843
0.112741, 0.027503, 282.843
0.067638, 0.025352, 282.843
0.0945363, 0.025352, 282.843
0.0994509, 0.0240635, 282.843
0.0989556, 0.0240635, 282.843
0.0816177, 0.0278629, 282.843
0.0980066, 0.0278629, 282.843
0.103382, 0.0371401, 282.843
0.0963302, 0.0371401, 282.843
0.100972, 0.035874, 282.843
0.100788, 0.035874, 282.843
0.101108, 0.0295964, 282.843
0.0983743, 0.0295964, 282.843
0.0670552, 0.0222397, 282.843
0.089721, 0.0222397, 282.843
0.0602723, 0.0353321, 282.843
0.099269, 0.0353321, 282.843
0.0883202, 0.0297325, 282.843
0.0720864, 0.0297325, 282.843
0.0645621, 0.0348025, 282.843
0.0959252, 0.0348025, 282.843
0.0946214, 0.0285684, 282.843
0.0918697, 0.0285684, 282.843
0.103652, 0.0219919, 282.843
0.113371, 0.0219919, 282.843
0.0702619, 0.0266221, 282.843
0.0942129, 0.0266221, 282.843
0.0914665, 0.0294613, 282.843
0.0951192, 0.0294613, 282.843
0.107859, 0.0287374, 282.843
0.102718, 0.0287374, 282.843
0.0594564, 0.0226348, 282.843
0.102554, 0.0226348, 282.843
0.100105, 0.0319767, 282.843
0.0707797, 0.0319767, 282.843
0.0488158, 0.0284355, 282.843
0.118577, 0.0284355, 282.843
0.099571, 0.0290585, 282.843
0.10716, 0.0290585, 282.843
0.0992601, 0.0331288, 282.843
0.0968449, 0.0331288, 282.843
0.0970476, 0.0282071, 282.843
0.050114, 0.0282071, 282.843
0.0990578, 0.037458, 282.843
0.0965709, 0.037458, 282.843
0.100835, 0.0256207, 282.843
0.105736, 0.0256207, 282.843
0.0938502, 0.0295673, 282.843
0.0966011, 0.0295673, 282.843
0.126217, 0.029716, 282.843
0.0406944, 0.029716, 282.843
0.113225, 0.0303688, 282.843
0.109739, 0.0303688, 282.843
0.105046, 0.0365699, 282.843
0.0558568, 0.0365699, 282.843
0.0916273, 0.0272784, 282.843
0.0948681, 0.0272784, 282.843
0.0903453, 0.0303369, 282.843
0.0850556, 0.0303369, 282.843
0.102543, 0.026453, 282.843
0.0852868, 0.026453, 282.843
0.0965978, 0.033861, 282.843
0.104275, 0.033861, 282.843
0.0981826, 0.0317051, 282.843
0.0951575, 0.0317051, 282.843
0.0989988, 0.0350525, 282.843
0.0934904, 0.0350525, 282.843
0.0841682, 0.0339562, 282.843
0.087865, 0.0339562, 282.843
0.0709516, 0.0265933, 282.843
0.0918955, 0.0265933, 282.843
0.108656, 0.0299746, 282.843
0.108142, 0.0299746, 282.843
0.0645881, 0.0342246, 282.843
0.0925618, 0.0342246, 282.843
0.0733797, 0.0276783, 282.843
0.102189, 0.0276783, 282.843
0.104485, 0.0303556, 282.843
0.0961706, 0.0303556, 282.843
0.10392, 0.0265398, 282.843
0.0968622, 0.0265398, 282.843
0.0641849, 0.0272794, 282.843
0.102327, 0.0272794, 282.843
0.0960052, 0.0279108, 282.843
0.100998, 0.0279108, 282.843
0.0962881, 0.0279043, 282.843
0.0941967, 0.0279043, 282.843
0.0651233, 0.0298486, 282.843
0.0965084, 0.0298486, 282.843
0.108728, 0.0298071, 282.843
