radius, weight, alpha
0.0989199, 0.0236611, 282.843
0.0989229, 0.0236611, 282.843
0.114897, 0.0235822, 282.843
0.042585, 0.0235822, 282.843
0.100325, 0.0335015, 282.843
0.102536, 0.0335015, 282.843
0.105209, 0.0383644, 282.843
0.11032, 0.0383644, 282.843
0.092391, 0.0258789, 282.843
0.067921, 0.0258789, 282.843
0.10399, 0.0360369, 282.843
0.0656821, 0.0360369, 282.843
0.105041, 0.0309839, 282.843
0.0994102, 0.0309839, 282.843
0.103388, 0.0308201, 282.843
0.0999262, 0.0308201, 282.843
0.0892426, 0.0250378, 282.843
0.0761759, 0.0250378, 282.843
0.115203, 0.026415, 282.843
0.111022, 0.026415, 282.843
0.100961, 0.0266844, 282.843
0.10785, 0.0266844, 282.843
0.0837754, 0.0215383, 282.843
0.10465, 0.0215383, 282.843
0.115972, 0.0311869, 282.843
0.0464425, 0.0311869, 282.843
0.10114, 0.021758, 282.843
0.102209, 0.021758, 282.843
0.100788, 0.0326739, 282.843
0.0917467, 0.0326739, 282.843
0.0339957, 0.0310361, 282.843
0.113754, 0.0310361, 282.843
0.088318, 0.0310952, 282.843
0.0986681, 0.0310952, 282.843
0.0491977, 0.0235797, 282.843
0.116874, 0.0235797, 282.843
0.0629096, 0.0216492, 282.843
0.0958192, 0.0216492, 282.843
0.0604326, 0.0251043, 282.843
0.10242, 0.0251043, 282.843
0.042836, 0.0305808, 282.843
0.121847, 0.0305808, 282.843
0.086776, 0.0320162, 282.843
0.100576, 0.0320162, 282.843
0.0448488, 0.0326727, 282.843
0.099839, 0.0326727, 282.843
0.0520236, 0.0303873, 282.843
0.118967, 0.0303873, 282.843
0.111173, 0.0298341, 282.843
0.097398, 0.0298341, 282.843
0.0876767, 0.0219659, 282.843
0.107437, 0.0219659, 282.843
0.0423884, 0.025363, 282.843
0.114286, 0.025363, 282.843
0.0973759, 0.0268942, 282.843
0.100169, 0.0268942, 282.843
0.0862101, 0.0363431, 282.843
0.0967812, 0.0363431, 282.843
0.103099, 0.0247884, 282.843
0.105786, 0.0247884, 282.843
0.101426, 0.0269718, 282.843
0.0987449, 0.0269718, 282.843
0.102421, 0.0251988, 282.843
0.0975801, 0.0251988, 282.843
0.0691778, 0.0241843, 282.843
0.097262, 0.0241843, 282.843
0.0986119, 0.0241036, 282.843
0.100718, 0.0241036, 282.843
0.0889578, 0.0286708, 282.843
0.09937, 0.0286708, 282.843
0.10773, 0.036917, 282.843
0.103858, 0.036917, 282.843
0.104159, 0.0354757, 282.843
0.105959, 0.0354757, 282.843
0.100657, 0.0294505, 282.843
0.0974441, 0.0294505, 282.843
0.0610352, 0.03484, 282.843
0.102993, 0.03484, 282.843
0.0983189, 0.0269311, 282.843
0.070591, 0.0269311, 282.843
0.0652657, 0.0323148, 282.843
0.0961156, 0.0323148, 282.843
0.0945265, 0.0283995, 282.843
0.0930517, 0.0283995, 282.843
0.0574973, 0.0263598, 282.843
0.0999733, 0.0263598, 282.843
0.0650785, 0.0356723, 282.843
0.0997559, 0.0356723, 282.843
0.0940141, 0.0295147, 282.843
0.0967937, 0.0295147, 282.843
0.096853, 0.0316817, 282.843
0.0935083, 0.0316817, 282.843
0.102221, 0.0323946, 282.843
0.0664698, 0.0323946, 282.843
0.0527345, 0.0294781, 282.843
0.117361, 0.0294781, 282.843
0.102566, 0.0280492, 282.843
0.110411, 0.0280492, 282.843
0.102514, 0.0326193, 282.843
0.0976809, 0.0326193, 282.843
0.102811, 0.0293298, 282.843
0.054242, 0.0293298, 282.843
0.0983898, 0.0376341, 282.843
0.0961281, 0.0376341, 282.843
0.0990099, 0.0292752, 282.843
0.10118, 0.0292752, 282.843
0.117358, 0.0215181, 282.843
0.0296327, 0.0215181, 282.843
0.107681, 0.0295725, 282.843
0.108607, 0.0295725, 282.843
0.125896, 0.0286747, 282.843
0.0413424, 0.0286747, 282.843
0.0946671, 0.0270041, 282.843
0.102244, 0.0270041, 282.843
0.0947694, 0.0299683, 282.843
0.0883744, 0.0299683, 282.843
0.0970328, 0.0301229, 282.843
0.089969, 0.0301229, 282.843
0.0977578, 0.0328174, 282.843
0.107894, 0.0328174, 282.843
0.10135, 0.0315509, 282.843
0.100687, 0.0315509, 282.843
0.0984148, 0.0351933, 282.843
0.0919512, 0.0351933, 282.843
0.0835792, 0.0339215, 282.843
0.0881532, 0.0339215, 282.843
0.0714768, 0.0269081, 282.843
0.0912784, 0.0269081, 282.843
0.120281, 0.0317576, 282.843
0.100514, 0.0317576, 282.843
0.0625615, 0.0344953, 282.843
0.0918108, 0.0344953, 282.843
0.0698756, 0.0284239, 282.843
0.106235, 0.0284239, 282.843
0.107002, 0.0296392, 282.843
0.0971779, 0.0296392, 282.843
0.103625, 0.026702, 282.843
0.097098, 0.026702, 282.843
0.0665282, 0.0284716, 282.843
0.0986516, 0.0284716, 282.843
0.0960214, 0.0273396, 282.843
0.100386, 0.0273396, 282.843
0.0980328, 0.0280252, 282.843
0.094815, 0.0280252, 282.843
0.0625672, 0.0304305, 282.843
0.096655, 0.0304305, 282.843
0.117657, 0.029083, 282.843
0.126364, 0.029083, 282.843
0.0627999, 0.0209684, 282.843
0.0877867, 0.0209684, 282.843
0.0907461, 0.0239727, 282.843
0.0915069, 0.0239727, 282.843
0.106267, 0.0290945, 282.843
0.11499, 0.0290945, 282.843
0.112862, 0.0264883, 282.843
0.129006, 0.0264883, 282.843
0.104604, 0.035111, 282.843
0.10748, 0.035111, 282.843
0.124669, 0.0297962, 282.843
0.0356037, 0.0297962, 282.843
0.100407, 0.0329072, 282.843
0.0930224, 0.0329072, 282.843
0.0960265, 0.032222, 282.843
0.0984362, 0.032222, 282.843
0.10022, 0.0307985, 282.843
0.0925941, 0.0307985, 282.843
0.0987849, 0.0297055, 282.843
0.100129, 0.0297055, 282.843
0.101013, 0.0268631, 282.843
0.106146, 0.0268631, 282.843
0.102937, 0.0315841, 282.843
0.0987669, 0.0315841, 282.843
0.115818, 0.029314, 282.843
0.0528378, 0.029314, 282.843
0.102141, 0.0255779, 282.843
0.0990585, 0.0255779, 282.843
0.0772564, 0.0353872, 282.843
0.084021, 0.0353872, 282.843
0.0998252, 0.0326088, 282.843
0.103611, 0.0326088, 282.843
0.0999623, 0.0277874, 282.843
0.0945868, 0.0277874, 282.843
0.10464, 0.0328741, 282.843
0.102118, 0.0328741, 282.843
0.114299, 0.0288286, 282.843
0.0488291, 0.0288286, 282.843
0.119677, 0.0260818, 282.843
0.0960653, 0.0260818, 282.843
0.10763, 0.030147, 282.843
0.131256, 0.030147, 282.843
0.0962018, 0.0299028, 282.843
0.0936281, 0.0299028, 282.843
0.0900019, 0.0286253, 282.843
0.0805436, 0.0286253, 282.843
0.100907, 0.0285297, 282.843
0.0661045, 0.0285297, 282.843
