radius, weight, alpha
0.0977443, 0.0236615, 282.843
0.0948705, 0.0236615, 282.843
0.105408, 0.0258482, 282.843
0.0847115, 0.0258482, 282.843
0.104634, 0.0333265, 282.843
0.104286, 0.0333265, 282.843
0.103679, 0.0290224, 282.843
0.107755, 0.0290224, 282.843
0.107546, 0.0263794, 282.843
0.0793601, 0.0263794, 282.843
0.101129, 0.0296022, 282.843
0.103978, 0.0296022, 282.843
0.103682, 0.031138, 282.843
0.0979815, 0.031138, 282.843
0.0920812, 0.0257897, 282.843
0.0771811, 0.0257897, 282.843
0.109096, 0.0268292, 282.843
0.0943323, 0.0268292, 282.843
0.103856, 0.0263685, 282.843
0.100419, 0.0263685, 282.843
0.118357, 0.0342861, 282.843
0.0432112, 0.0342861, 282.843
0.100122, 0.0216915, 282.843
0.101355, 0.0216915, 282.843
0.102683, 0.0323369, 282.843
0.094092, 0.0323369, 282.843
0.0332705, 0.027629, 282.843
0.112644, 0.027629, 282.843
0.0931024, 0.0305054, 282.843
0.0996372, 0.0305054, 282.843
0.041446, 0.03268, 282.843
0.116288, 0.03268, 282.843
0.0518748, 0.0260313, 282.843
0.0985882, 0.0260313, 282.843
0.0633591, 0.0267732, 282.843
0.0975684, 0.0267732, 282.843
0.0468579, 0.0270967, 282.843
0.115707, 0.0270967, 282.843
0.0784313, 0.030088, 282.843
0.101717, 0.030088, 282.843
0.0336163, 0.0335669, 282.843
0.121951, 0.0335669, 282.843
0.0491737, 0.0353135, 282.843
0.119684, 0.0353135, 282.843
0.103219, 0.030314, 282.843
0.0963982, 0.030314, 282.843
0.0755792, 0.0211133, 282.843
0.0964025, 0.0211133, 282.843
0.0481549, 0.0248473, 282.843
0.110495, 0.0248473, 282.843
0.0951555, 0.0268279, 282.843
0.100572, 0.0268279, 282.843
0.0912245, 0.0364393, 282.843
0.111546, 0.0364393, 282.843
0.103131, 0.0246327, 282.843
0.104974, 0.0246327, 282.843
0.101388, 0.0269516, 282.843
0.10054, 0.0269516, 282.843
0.106871, 0.0238243, 282.843
0.0837593, 0.0238243, 282.843
0.0711534, 0.0288854, 282.843
0.096272, 0.0288854, 282.843
0.0976495, 0.0242232, 282.843
0.0998272, 0.0242232, 282.843
0.0877804, 0.0267447, 282.843
0.101915, 0.0267447, 282.843
0.108708, 0.0364245, 282.843
0.107457, 0.0364245, 282.843
0.103416, 0.0350513, 282.843
0.103705, 0.0350513, 282.843
0.105826, 0.0291494, 282.843
0.110325, 0.0291494, 282.843
0.0583866, 0.0311998, 282.843
0.103026, 0.0311998, 282.843
0.112592, 0.0227686, 282.843
0.0615184, 0.0227686, 282.843
0.0711513, 0.0355063, 282.843
0.098503, 0.0355063, 282.843
0.0962963, 0.0287317, 282.843
0.094119, 0.0287317, 282.843
0.107054, 0.0301881, 282.843
0.102583, 0.0301881, 282.843
0.0698961, 0.0292663, 282.843
0.10268, 0.0292663, 282.843
0.091111, 0.0288887, 282.843
0.0973746, 0.0288887, 282.843
0.0955802, 0.0294081, 282.843
0.109067, 0.0294081, 282.843
0.100913, 0.0311453, 282.843
0.0764492, 0.0311453, 282.843
0.0663494, 0.029288, 282.843
0.0981713, 0.029288, 282.843
0.10949, 0.0264759, 282.843
0.103653, 0.0264759, 282.843
0.102431, 0.0321377, 282.843
0.0987373, 0.0321377, 282.843
0.10193, 0.0289593, 282.843
0.0544637, 0.0289593, 282.843
0.103066, 0.037523, 282.843
0.0995509, 0.037523, 282.843
0.102963, 0.0286002, 282.843
0.10616, 0.0286002, 282.843
0.107221, 0.0244381, 282.843
0.0618394, 0.0244381, 282.843
0.100759, 0.0305324, 282.843
0.103403, 0.0305324, 282.843
0.1009, 0.0212552, 282.843
0.0523569, 0.0212552, 282.843
0.0894817, 0.0261896, 282.843
0.0961641, 0.0261896, 282.843
0.0972927, 0.0286759, 282.843
0.0890639, 0.0286759, 282.843
0.098427, 0.0298304, 282.843
0.094382, 0.0298304, 282.843
0.0709603, 0.0326709, 282.843
0.0993186, 0.0326709, 282.843
0.101471, 0.0314047, 282.843
0.102181, 0.0314047, 282.843
0.102644, 0.0348011, 282.843
0.096948, 0.0348011, 282.843
