radius, weight, alpha
0.0985602, 0.0236567, 282.843
0.099825, 0.0236567, 282.843
0.11466, 0.0234299, 282.843
0.0419519, 0.0234299, 282.843
0.100081, 0.0335071, 282.843
0.102505, 0.0335071, 282.843
0.105263, 0.038274, 282.843
0.110902, 0.038274, 282.843
0.0920043, 0.0263044, 282.843
0.0668846, 0.0263044, 282.843
0.105679, 0.0359847, 282.843
0.0653762, 0.0359847, 282.843
0.106367, 0.0310458, 282.843
0.0995572, 0.0310458, 282.843
0.103309, 0.0308224, 282.843
0.0999957, 0.0308224, 282.843
0.0891465, 0.0248364, 282.843
0.0747918, 0.0248364, 282.843
0.114923, 0.0265441, 282.843
0.111372, 0.0265441, 282.843
0.100574, 0.0267716, 282.843
0.104464, 0.0267716, 282.843
0.0832368, 0.0214946, 282.843
0.104412, 0.0214946, 282.843
0.1154, 0.031097, 282.843
0.04736, 0.031097, 282.843
0.101598, 0.0217641, 282.843
0.102332, 0.0217641, 282.843
0.100565, 0.0326446, 282.843
0.0907929, 0.0326446, 282.843
0.0339648, 0.0309824, 282.843
0.113553, 0.0309824, 282.843
0.0882707, 0.0311823, 282.843
0.0986252, 0.0311823, 282.843
0.0542798, 0.0235553, 282.843
0.115191, 0.0235553, 282.843
0.0753083, 0.0215244, 282.843
0.0966859, 0.0215244, 282.843
0.0605827, 0.0249344, 282.843
0.103401, 0.0249344, 282.843
0.0427428, 0.0307699, 282.843
0.12216, 0.0307699, 282.843
0.085643, 0.031677, 282.843
0.100629, 0.031677, 282.843
0.0411209, 0.0338696, 282.843
0.0988611, 0.0338696, 282.843
0.0528255, 0.0301438, 282.843
0.118436, 0.0301438, 282.843
0.111692, 0.0297764, 282.843
0.0976011, 0.0297764, 282.843
0.0876615, 0.0221323, 282.843
0.106878, 0.0221323, 282.843
0.0423046, 0.0256813, 282.843
0.114722, 0.0256813, 282.843
0.0977052, 0.0269101, 282.843
0.100526, 0.0269101, 282.843
0.0859221, 0.0362382, 282.843
0.0960336, 0.0362382, 282.843
0.102933, 0.0247987, 282.843
0.105911, 0.0247987, 282.843
