radius, weight, alpha
0.0985102, 0.0236727, 282.843
0.0964683, 0.0236727, 282.843
0.111078, 0.0252504, 282.843
0.0495946, 0.0252504, 282.843
0.1021, 0.0334394, 282.843
0.103308, 0.0334394, 282.843
0.104383, 0.0388198, 282.843
0.109905, 0.0388198, 282.843
0.092778, 0.0264914, 282.843
0.0718175, 0.0264914, 282.843
0.0934072, 0.0271755, 282.843
0.0654509, 0.0271755, 282.843
0.0984747, 0.0302612, 282.843
0.100595, 0.0302612, 282.843
0.10403, 0.0309268, 282.843
0.098588, 0.0309268, 282.843
0.0913364, 0.0255268, 282.843
0.0790893, 0.0255268, 282.843
0.12426, 0.0258579, 282.843
0.10616, 0.0258579, 282.843
0.103199, 0.0261231, 282.843
0.1087, 0.0261231, 282.843
0.0869963, 0.0212653, 282.843
0.106477, 0.0212653, 282.843
0.117847, 0.0320976, 282.843
0.0438784, 0.0320976, 282.843
0.100208, 0.0217281, 282.843
0.102076, 0.0217281, 282.843
0.10242, 0.0326309, 282.843
0.093361, 0.0326309, 282.843
0.0336672, 0.0305412, 282.843
0.112337, 0.0305412, 282.843
0.0903785, 0.0307439, 282.843
0.099385, 0.0307439, 282.843
0.0370353, 0.0266549, 282.843
0.126508, 0.0266549, 282.843
0.0574992, 0.022078, 282.843
0.0980979, 0.022078, 282.843
0.0582058, 0.0262913, 282.843
0.0992527, 0.0262913, 282.843
0.0437865, 0.0293392, 282.843
0.120428, 0.0293392, 282.843
0.0882647, 0.0337587, 282.843
0.0996503, 0.0337587, 282.843
0.0432434, 0.0286042, 282.843
0.105075, 0.0286042, 282.843
0.0500225, 0.0321873, 282.843
0.118301, 0.0321873, 282.843
0.106401, 0.0298153, 282.843
0.0972339, 0.0298153, 282.843
0.083819, 0.0210739, 282.843
0.106942, 0.0210739, 282.843
0.0436731, 0.0235272, 282.843
0.115448, 0.0235272, 282.843
0.0957843, 0.0268014, 282.843
0.0994432, 0.0268014, 282.843
0.0870206, 0.0367598, 282.843
0.10245, 0.0367598, 282.843
0.104328, 0.0247169, 282.843
0.105458, 0.0247169, 282.843
0.101344, 0.0269857, 282.843
0.0990174, 0.0269857, 282.843
0.104598, 0.0246463, 282.843
0.0982739, 0.0246463, 282.843
0.0710779, 0.0252177, 282.843
0.0970901, 0.0252177, 282.843
0.098041, 0.0241137, 282.843
0.100373, 0.0241137, 282.843
0.0826354, 0.0271528, 282.843
0.10273, 0.0271528, 282.843
0.107588, 0.0367266, 282.843
0.105628, 0.0367266, 282.843
0.104511, 0.0353411, 282.843
0.106396, 0.0353411, 282.843
0.103224, 0.0293897, 282.843
0.1016, 0.0293897, 282.843
0.0597108, 0.0343647, 282.843
0.10259, 0.0343647, 282.843
0.0987581, 0.027426, 282.843
0.0588805, 0.027426, 282.843
0.0674634, 0.0332381, 282.843
0.0982861, 0.0332381, 282.843
0.0958692, 0.0285806, 282.843
0.0938881, 0.0285806, 282.843
0.109221, 0.0274531, 282.843
0.103959, 0.0274531, 282.843
0.0639669, 0.026412, 282.843
0.101483, 0.026412, 282.843
0.0901597, 0.0293575, 282.843
0.0964607, 0.0293575, 282.843
0.106034, 0.0316822, 282.843
0.0974313, 0.0316822, 282.843
0.0990857, 0.0315613, 282.843
0.0738028, 0.0315613, 282.843
0.0595818, 0.0289314, 282.843
0.113569, 0.0289314, 282.843
0.104631, 0.0280019, 282.843
0.112464, 0.0280019, 282.843
0.102671, 0.0324124, 282.843
0.0984126, 0.0324124, 282.843
0.103942, 0.029288, 282.843
0.05521, 0.029288, 282.843
0.100339, 0.0376456, 282.843
0.0976597, 0.0376456, 282.843
0.102188, 0.0290341, 282.843
0.103344, 0.0290341, 282.843
0.109706, 0.0234068, 282.843
0.0549302, 0.0234068, 282.843
0.102616, 0.0299478, 282.843
0.106711, 0.0299478, 282.843
0.110589, 0.0252363, 282.843
0.0476991, 0.0252363, 282.843
0.0917764, 0.0258014, 282.843
0.104411, 0.0258014, 282.843
0.0957775, 0.0295952, 282.843
0.0895775, 0.0295952, 282.843
0.097917, 0.030234, 282.843
0.0944725, 0.030234, 282.843
0.0960163, 0.0316, 282.843
0.109568, 0.0316, 282.843
0.101577, 0.0314961, 282.843
0.10163, 0.0314961, 282.843
0.100288, 0.0350976, 282.843
0.0943056, 0.0350976, 282.843
0.0842421, 0.0353836, 282.843
0.0875502, 0.0353836, 282.843
0.0715764, 0.0263891, 282.843
0.0909698, 0.0263891, 282.843
0.120404, 0.0312932, 282.843
0.103945, 0.0312932, 282.843
0.0607207, 0.03103, 282.843
0.0945861, 0.03103, 282.843
0.0667154, 0.0296605, 282.843
0.104586, 0.0296605, 282.843
0.107536, 0.0293543, 282.843
0.0981077, 0.0293543, 282.843
0.105944, 0.0266975, 282.843
0.099199, 0.0266975, 282.843
0.06521, 0.0285241, 282.843
0.0970366, 0.0285241, 282.843
0.0969027, 0.0271177, 282.843
0.100846, 0.0271177, 282.843
0.0975101, 0.0280213, 282.843
0.0952437, 0.0280213, 282.843
0.0606521, 0.0289432, 282.843
0.098579, 0.0289432, 282.843
0.118664, 0.0290685, 282.843
0.120473, 0.0290685, 282.843
0.0919429, 0.0244239, 282.843
0.0919137, 0.0244239, 282.843
0.10694, 0.0288953, 282.843
0.117074, 0.0288953, 282.843
0.112332, 0.0266704, 282.843
0.115821, 0.0266704, 282.843
0.105535, 0.035022, 282.843
0.11044, 0.035022, 282.843
0.121676, 0.0332035, 282.843
0.0363956, 0.0332035, 282.843
0.100622, 0.0328866, 282.843
0.0938294, 0.0328866, 282.843
0.0947274, 0.0322456, 282.843
0.0985856, 0.0322456, 282.843
0.101097, 0.0308934, 282.843
0.0940381, 0.0308934, 282.843
0.1, 0.0290801, 282.843
0.0988412, 0.0290801, 282.843
0.100279, 0.0271444, 282.843
0.104566, 0.0271444, 282.843
0.102161, 0.0316321, 282.843
0.0967967, 0.0316321, 282.843
0.11259, 0.0260963, 282.843
0.0775908, 0.0260963, 282.843
0.101794, 0.0254736, 282.843
0.0993495, 0.0254736, 282.843
0.0739087, 0.0287072, 282.843
0.0910531, 0.0287072, 282.843
0.102177, 0.0326813, 282.843
0.106779, 0.0326813, 282.843
0.099984, 0.0275814, 282.843
0.0929101, 0.0275814, 282.843
0.101544, 0.0323, 282.843
0.100906, 0.0323, 282.843
0.114904, 0.0309528, 282.843
0.0481413, 0.0309528, 282.843
0.114506, 0.0252391, 282.843
0.0951356, 0.0252391, 282.843
0.0507601, 0.0231878, 282.843
0.116039, 0.0231878, 282.843
0.0950982, 0.0295306, 282.843
0.0933256, 0.0295306, 282.843
0.0916283, 0.0278014, 282.843
0.0822884, 0.0278014, 282.843
0.0982665, 0.0265207, 282.843
0.0716675, 0.0265207, 282.843
0.10141, 0.0239883, 282.843
0.108973, 0.0239883, 282.843
0.101406, 0.0328716, 282.843
0.0941115, 0.0328716, 282.843
0.0310128, 0.0255847, 282.843
0.129083, 0.0255847, 282.843
0.0818723, 0.0264331, 282.843
0.0809988, 0.0264331, 282.843
0.0844772, 0.02857, 282.843
0.0988386, 0.02857, 282.843
0.074888, 0.0287431, 282.843
0.0881804, 0.0287431, 282.843
0.0599548, 0.0281983, 282.843
0.092206, 0.0281983, 282.843
0.106643, 0.0348019, 282.843
0.10214, 0.0348019, 282.843
0.105427, 0.0266315, 282.843
0.0991377, 0.0266315, 282.843
0.111834, 0.0245247, 282.843
0.098015, 0.0245247, 282.843
0.103975, 0.0265254, 282.843
0.099078, 0.0265254, 282.843
0.104243, 0.0336979, 282.843
0.0969746, 0.0336979, 282.843
0.113614, 0.0354876, 282.843
0.10605, 0.0354876, 282.843
0.0773488, 0.030129, 282.843
0.108746, 0.030129, 282.843
0.10032, 0.0217207, 282.843
0.102508, 0.0217207, 282.843
0.104201, 0.0257679, 282.843
0.0961237, 0.0257679, 282.843
0.115281, 0.0247489, 282.843
0.0959035, 0.0247489, 282.843
0.0574246, 0.0259044, 282.843
0.0992957, 0.0259044, 282.843
0.0971996, 0.0231381, 282.843
0.0965477, 0.0231381, 282.843
0.0718072, 0.0324322, 282.843
0.0975923, 0.0324322, 282.843
0.118015, 0.0297041, 282.843
0.121331, 0.0297041, 282.843
0.0687034, 0.0287346, 282.843
0.0874341, 0.0287346, 282.843
0.10658, 0.0285068, 282.843
0.118547, 0.0285068, 282.843
0.107849, 0.0322231, 282.843
0.111315, 0.0322231, 282.843
0.111862, 0.0274964, 282.843
0.0321005, 0.0274964, 282.843
0.0947487, 0.0233543, 282.843
0.0713265, 0.0233543, 282.843
0.0722226, 0.0319296, 282.843
0.10097, 0.0319296, 282.843
0.100297, 0.025518, 282.843
0.0989609, 0.025518, 282.843
0.104209, 0.025295, 282.843
0.102426, 0.025295, 282.843
0.0928408, 0.0343626, 282.843
0.0975483, 0.0343626, 282.843
0.110271, 0.0382176, 282.843
0.0961581, 0.0382176, 282.843
0.0693163, 0.0221394, 282.843
0.0962295, 0.0221394, 282.843
0.0927029, 0.0310213, 282.843
0.0968893, 0.0310213, 282.843
0.104412, 0.0312533, 282.843
0.0966302, 0.0312533, 282.843
0.080762, 0.0330301, 282.843
0.0973108, 0.0330301, 282.843
0.10229, 0.0284884, 282.843
0.0990899, 0.0284884, 282.843
0.107415, 0.0385124, 282.843
0.109875, 0.0385124, 282.843
0.100699, 0.0391589, 282.843
0.100911, 0.0391589, 282.843
0.106006, 0.0301002, 282.843
0.103932, 0.0301002, 282.843
0.105792, 0.0246765, 282.843
0.105922, 0.0246765, 282.843
0.101796, 0.0256388, 282.843
0.100196, 0.0256388, 282.843
0.0809023, 0.0251943, 282.843
0.0990073, 0.0251943, 282.843
0.0989761, 0.0273854, 282.843
0.0989052, 0.0273854, 282.843
0.0889022, 0.0217539, 282.843
0.120053, 0.0217539, 282.843
0.100431, 0.0360852, 282.843
0.096721, 0.0360852, 282.843
0.0862648, 0.0271688, 282.843
0.0958547, 0.0271688, 282.843
0.102759, 0.0360263, 282.843
0.102038, 0.0360263, 282.843
0.101011, 0.0276378, 282.843
0.0975922, 0.0276378, 282.843
0.0908979, 0.0355621, 282.843
0.0900663, 0.0355621, 282.843
0.08202, 0.0271496, 282.843
0.0938693, 0.0271496, 282.843
0.048316, 0.0280084, 282.843
0.112073, 0.0280084, 282.843
0.0369349, 0.0306701, 282.843
0.108924, 0.0306701, 282.843
0.0689263, 0.0283458, 282.843
0.0934065, 0.0283458, 282.843
0.0603788, 0.0308459, 282.843
0.105522, 0.0308459, 282.843
0.104034, 0.0286079, 282.843
0.0982925, 0.0286079, 282.843
0.0980408, 0.0299566, 282.843
0.100974, 0.0299566, 282.843
0.101288, 0.0285949, 282.843
0.0980758, 0.0285949, 282.843
0.0492162, 0.0273645, 282.843
0.0956079, 0.0273645, 282.843
0.0942085, 0.0353633, 282.843
0.100384, 0.0353633, 282.843
0.0524822, 0.0275846, 282.843
0.10631, 0.0275846, 282.843
0.0600568, 0.0299754, 282.843
0.0920252, 0.0299754, 282.843
0.104205, 0.0312096, 282.843
0.102716, 0.0312096, 282.843
0.0480075, 0.0336767, 282.843
0.107523, 0.0336767, 282.843
0.105257, 0.0299795, 282.843
0.106429, 0.0299795, 282.843
0.0974241, 0.0268169, 282.843
0.10088, 0.0268169, 282.843
0.0948252, 0.0323114, 282.843
0.0934945, 0.0323114, 282.843
0.114164, 0.0292775, 282.843
0.107064, 0.0292775, 282.843
