radius, weight, alpha
0.0980192, 0.0236626, 282.843
0.0954253, 0.0236626, 282.843
0.107472, 0.0255217, 282.843
0.0565024, 0.0255217, 282.843
0.104231, 0.0333676, 282.843
0.103729, 0.0333676, 282.843
0.103951, 0.0289893, 282.843
0.108813, 0.0289893, 282.843
0.10139, 0.0266963, 282.843
0.077753, 0.0266963, 282.843
0.0942779, 0.0367354, 282.843
0.0737748, 0.0367354, 282.843
0.0985407, 0.0298261, 282.843
0.102199, 0.0298261, 282.843
0.103838, 0.0310436, 282.843
0.0981319, 0.0310436, 282.843
0.0935735, 0.0254679, 282.843
0.0816991, 0.0254679, 282.843
0.118468, 0.0263223, 282.843
0.0988923, 0.0263223, 282.843
0.103252, 0.026297, 282.843
0.102707, 0.026297, 282.843
0.118596, 0.0331744, 282.843
0.0430957, 0.0331744, 282.843
0.100103, 0.0217078, 282.843
0.101906, 0.0217078, 282.843
0.102837, 0.0325024, 282.843
0.0937517, 0.0325024, 282.843
0.0334896, 0.0291613, 282.843
0.112098, 0.0291613, 282.843
0.092325, 0.030604, 282.843
0.0998614, 0.030604, 282.843
0.0392595, 0.0302647, 282.843
0.119684, 0.0302647, 282.843
0.0580328, 0.0236119, 282.843
0.09952, 0.0236119, 282.843
0.0598754, 0.0265712, 282.843
0.0978891, 0.0265712, 282.843
0.0447343, 0.0283093, 282.843
0.119304, 0.0283093, 282.843
0.0887148, 0.0320187, 282.843
0.0998119, 0.0320187, 282.843
0.0339819, 0.0259655, 282.843
0.113702, 0.0259655, 282.843
0.0501912, 0.0334779, 282.843
0.119812, 0.0334779, 282.843
0.10513, 0.0294414, 282.843
0.0982976, 0.0294414, 282.843
0.0803178, 0.0207869, 282.843
0.101097, 0.0207869, 282.843
0.0420317, 0.0245565, 282.843
0.118086, 0.0245565, 282.843
0.0955424, 0.0267942, 282.843
0.10072, 0.0267942, 282.843
0.0889899, 0.0369244, 282.843
0.104919, 0.0369244, 282.843
0.104317, 0.0246611, 282.843
0.10552, 0.0246611, 282.843
0.100972, 0.0269794, 282.843
0.0995079, 0.0269794, 282.843
0.107378, 0.024196, 282.843
0.100391, 0.024196, 282.843
0.0687492, 0.026845, 282.843
0.0982912, 0.026845, 282.843
0.0976636, 0.0241445, 282.843
0.100169, 0.0241445, 282.843
0.0818765, 0.0264505, 282.843
0.104009, 0.0264505, 282.843
0.107941, 0.0365671, 282.843
0.107194, 0.0365671, 282.843
0.104734, 0.0352968, 282.843
0.10528, 0.0352968, 282.843
0.10489, 0.0292642, 282.843
0.106122, 0.0292642, 282.843
0.0590279, 0.0329007, 282.843
0.102943, 0.0329007, 282.843
0.104531, 0.0260916, 282.843
0.0583308, 0.0260916, 282.843
0.0686235, 0.0347081, 282.843
0.0984419, 0.0347081, 282.843
0.0966422, 0.0286571, 282.843
0.0942567, 0.0286571, 282.843
0.112305, 0.0286719, 282.843
0.102864, 0.0286719, 282.843
0.0670782, 0.0274996, 282.843
0.103065, 0.0274996, 282.843
0.0896087, 0.0292081, 282.843
0.096816, 0.0292081, 282.843
0.115806, 0.0307376, 282.843
0.104195, 0.0307376, 282.843
0.0982515, 0.0307735, 282.843
0.0706665, 0.0307735, 282.843
0.0712431, 0.027534, 282.843
0.108859, 0.027534, 282.843
0.107029, 0.0273143, 282.843
0.110401, 0.0273143, 282.843
0.103054, 0.032274, 282.843
0.0989199, 0.032274, 282.843
0.103731, 0.0291126, 282.843
0.0552676, 0.0291126, 282.843
0.101849, 0.0375965, 282.843
0.0989637, 0.0375965, 282.843
0.102668, 0.0288134, 282.843
0.104713, 0.0288134, 282.843
0.107883, 0.0238166, 282.843
0.0583774, 0.0238166, 282.843
0.100578, 0.0303101, 282.843
0.103921, 0.0303101, 282.843
0.108712, 0.0220922, 282.843
0.0538827, 0.0220922, 282.843
0.0902435, 0.025523, 282.843
0.102232, 0.025523, 282.843
0.0969797, 0.0292047, 282.843
0.0900349, 0.0292047, 282.843
0.098233, 0.0301012, 282.843
0.0963381, 0.0301012, 282.843
0.0989839, 0.0319973, 282.843
0.104041, 0.0319973, 282.843
0.102047, 0.0314731, 282.843
0.102781, 0.0314731, 282.843
0.10165, 0.034955, 282.843
0.0955405, 0.034955, 282.843
0.0867395, 0.0365808, 282.843
0.0885917, 0.0365808, 282.843
0.0724921, 0.0258988, 282.843
0.0911897, 0.0258988, 282.843
0.115715, 0.0307931, 282.843
0.102609, 0.0307931, 282.843
0.0550633, 0.0278761, 282.843
0.0966141, 0.0278761, 282.843
0.0690521, 0.0304657, 282.843
0.103763, 0.0304657, 282.843
0.107363, 0.0292025, 282.843
0.0985575, 0.0292025, 282.843
0.107369, 0.026646, 282.843
0.100276, 0.026646, 282.843
0.0645042, 0.0278197, 282.843
0.0961637, 0.0278197, 282.843
0.0979325, 0.026971, 282.843
0.101421, 0.026971, 282.843
0.0970293, 0.0279883, 282.843
0.0949037, 0.0279883, 282.843
0.0603231, 0.0279457, 282.843
0.0998616, 0.0279457, 282.843
0.116446, 0.029111, 282.843
0.116979, 0.029111, 282.843
0.0921371, 0.0248035, 282.843
0.0921223, 0.0248035, 282.843
0.107966, 0.0287608, 282.843
0.121974, 0.0287608, 282.843
0.109168, 0.0268879, 282.843
0.109282, 0.0268879, 282.843
0.105294, 0.0350796, 282.843
0.107579, 0.0350796, 282.843
0.117447, 0.0345406, 282.843
0.0393884, 0.0345406, 282.843
0.100258, 0.0327832, 282.843
0.093618, 0.0327832, 282.843
0.0945522, 0.0322826, 282.843
0.0989635, 0.0322826, 282.843
0.102046, 0.03081, 282.843
0.0967421, 0.03081, 282.843
0.101183, 0.0284968, 282.843
0.0996759, 0.0284968, 282.843
0.10136, 0.0271928, 282.843
0.103985, 0.0271928, 282.843
0.101842, 0.0315175, 282.843
0.0956799, 0.0315175, 282.843
0.106833, 0.0238112, 282.843
0.111675, 0.0238112, 282.843
0.10151, 0.0253999, 282.843
0.0997645, 0.0253999, 282.843
0.0831466, 0.0292928, 282.843
0.0902429, 0.0292928, 282.843
0.102924, 0.0325635, 282.843
0.108564, 0.0325635, 282.843
0.100015, 0.0275795, 282.843
0.0925307, 0.0275795, 282.843
0.0996442, 0.0320925, 282.843
0.0989627, 0.0320925, 282.843
0.109293, 0.0331559, 282.843
0.0505188, 0.0331559, 282.843
0.115289, 0.0240771, 282.843
0.0928166, 0.0240771, 282.843
0.0710578, 0.0225907, 282.843
0.110664, 0.0225907, 282.843
0.0948291, 0.0294856, 282.843
0.0929195, 0.0294856, 282.843
0.0931731, 0.0269484, 282.843
0.0825493, 0.0269484, 282.843
0.0985376, 0.0271089, 282.843
0.0918108, 0.0271089, 282.843
0.101771, 0.0240548, 282.843
0.112404, 0.0240548, 282.843
0.102318, 0.0327313, 282.843
0.0945275, 0.0327313, 282.843
0.0315964, 0.0273499, 282.843
0.127531, 0.0273499, 282.843
0.083381, 0.0255124, 282.843
0.0806531, 0.0255124, 282.843
0.0872614, 0.028759, 282.843
0.0992131, 0.028759, 282.843
0.0761196, 0.0306295, 282.843
0.0890728, 0.0306295, 282.843
0.0608766, 0.0273953, 282.843
0.0928054, 0.0273953, 282.843
0.104908, 0.0348543, 282.843
0.101307, 0.0348543, 282.843
0.1057, 0.0270079, 282.843
0.0991298, 0.0270079, 282.843
0.112156, 0.0248113, 282.843
0.0988737, 0.0248113, 282.843
0.1049, 0.0267143, 282.843
0.0994598, 0.0267143, 282.843
0.10449, 0.0334322, 282.843
0.097685, 0.0334322, 282.843
0.1108, 0.0353789, 282.843
0.107231, 0.0353789, 282.843
0.0783818, 0.0301453, 282.843
0.103368, 0.0301453, 282.843
0.101232, 0.0216389, 282.843
0.102894, 0.0216389, 282.843
0.105396, 0.0253406, 282.843
0.0972591, 0.0253406, 282.843
0.115976, 0.0249225, 282.843
0.0970613, 0.0249225, 282.843
0.0517012, 0.027787, 282.843
0.101892, 0.027787, 282.843
0.0967755, 0.0231283, 282.843
0.0961431, 0.0231283, 282.843
0.071154, 0.0314903, 282.843
0.0988656, 0.0314903, 282.843
0.116164, 0.0296446, 282.843
0.124426, 0.0296446, 282.843
0.0689789, 0.0264223, 282.843
0.088573, 0.0264223, 282.843
0.106774, 0.0284567, 282.843
0.114986, 0.0284567, 282.843
0.107839, 0.0321101, 282.843
0.121927, 0.0321101, 282.843
0.118954, 0.0360741, 282.843
0.0417236, 0.0360741, 282.843
0.0949624, 0.0220519, 282.843
0.0739535, 0.0220519, 282.843
0.0770876, 0.0348431, 282.843
0.100943, 0.0348431, 282.843
